sample_name,data_dir,sample_type,comments,acquisition_method,processing_method,rack_code,plate_code,vial_position,rack_position,plate_position,injection_volume,dilution_factor,weight_to_volume,set_name,filename
150601_0_BloodProject01_P_36_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_36_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-2.mzML
150601_0_BloodProject01_P_36_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_36_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-3.mzML
150601_0_BloodProject01_P_36_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_36_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-4.mzML
150601_0_BloodProject01_P_36_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_36_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-5.mzML
150601_0_BloodProject01_P_36_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_36_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_36_Broth-6.mzML
150601_0_BloodProject01_P_37_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-1-10.0x.mzML
150601_0_BloodProject01_P_37_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-1.mzML
150601_0_BloodProject01_P_37_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_37_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-2.mzML
150601_0_BloodProject01_P_37_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_37_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-3.mzML
150601_0_BloodProject01_P_37_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_37_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-4.mzML
150601_0_BloodProject01_P_37_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_37_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-5.mzML
150601_0_BloodProject01_P_37_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_37_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_37_Broth-6.mzML
150601_0_BloodProject01_P_38_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-1-10.0x.mzML
150601_0_BloodProject01_P_38_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-1.mzML
150601_0_BloodProject01_P_38_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_38_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-2.mzML
150601_0_BloodProject01_P_38_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_38_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-3.mzML
150601_0_BloodProject01_P_38_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_38_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-4.mzML
150601_0_BloodProject01_P_38_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_38_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-5.mzML
150601_0_BloodProject01_P_38_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_38_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_38_Broth-6.mzML
150601_0_BloodProject01_P_39_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-1-10.0x.mzML
150601_0_BloodProject01_P_39_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-1.mzML
150601_0_BloodProject01_P_39_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_39_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-2.mzML
150601_0_BloodProject01_P_39_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_39_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-3.mzML
150601_0_BloodProject01_P_39_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_39_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-4.mzML
150601_0_BloodProject01_P_39_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_39_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-5.mzML
150601_0_BloodProject01_P_39_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_39_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_39_Broth-6.mzML
150601_0_BloodProject01_P_40_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-1-10.0x.mzML
150601_0_BloodProject01_P_40_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-1.mzML
150601_0_BloodProject01_P_40_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_40_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-2.mzML
150601_0_BloodProject01_P_40_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_40_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-3.mzML
150601_0_BloodProject01_P_40_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_40_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-4.mzML
150601_0_BloodProject01_P_40_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_40_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-5.mzML
150601_0_BloodProject01_P_40_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_40_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_40_Broth-6.mzML
150601_0_BloodProject01_P_42_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-1-10.0x.mzML
150601_0_BloodProject01_P_42_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-1.mzML
150601_0_BloodProject01_P_42_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_42_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-2.mzML
150601_0_BloodProject01_P_42_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_42_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-3.mzML
150601_0_BloodProject01_P_42_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_42_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-4.mzML
150601_0_BloodProject01_P_42_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_42_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-5.mzML
150601_0_BloodProject01_P_42_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_42_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_42_Broth-6.mzML
150601_0_BloodProject01_P_43_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-1-10.0x.mzML
150601_0_BloodProject01_P_43_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-1.mzML
150601_0_BloodProject01_P_43_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_43_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-2.mzML
150601_0_BloodProject01_P_43_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_43_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-3.mzML
150601_0_BloodProject01_P_43_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_43_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-4.mzML
150601_0_BloodProject01_P_43_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_43_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-5.mzML
150601_0_BloodProject01_P_43_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_43_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_43_Broth-6.mzML
150601_0_BloodProject01_P_Blank_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-1-10.0x.mzML
150601_0_BloodProject01_P_Blank_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-1.mzML
150601_0_BloodProject01_P_Blank_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-2-10.0x.mzML
150601_0_BloodProject01_P_Blank_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-2.mzML
150601_0_BloodProject01_P_Blank_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-3-10.0x.mzML
150601_0_BloodProject01_P_Blank_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-3.mzML
150601_0_BloodProject01_P_Blank_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-4-10.0x.mzML
150601_0_BloodProject01_P_Blank_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-4.mzML
150601_0_BloodProject01_P_Blank_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-5-10.0x.mzML
150601_0_BloodProject01_P_Blank_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-5.mzML
150601_0_BloodProject01_P_Blank_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-6-10.0x.mzML
150601_0_BloodProject01_P_Blank_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_P_Blank_Broth-6.mzML
150601_0_BloodProject01_RBC_140_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-1-10.0x.mzML
150601_0_BloodProject01_RBC_140_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-1.mzML
150601_0_BloodProject01_RBC_140_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-2-10.0x.mzML
150601_0_BloodProject01_RBC_140_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-2.mzML
150601_0_BloodProject01_RBC_140_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-3-10.0x.mzML
150601_0_BloodProject01_RBC_140_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-3.mzML
150601_0_BloodProject01_RBC_140_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-4-10.0x.mzML
150601_0_BloodProject01_RBC_140_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-4.mzML
150601_0_BloodProject01_RBC_140_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-5-10.0x.mzML
150601_0_BloodProject01_RBC_140_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-5.mzML
150601_0_BloodProject01_RBC_140_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-6-10.0x.mzML
150601_0_BloodProject01_RBC_140_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_140_Broth-6.mzML
150601_0_BloodProject01_RBC_141_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-1-10.0x.mzML
150601_0_BloodProject01_RBC_141_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-1.mzML
150601_0_BloodProject01_RBC_141_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-2-10.0x.mzML
150601_0_BloodProject01_RBC_141_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-2.mzML
150601_0_BloodProject01_RBC_141_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-3-10.0x.mzML
150601_0_BloodProject01_RBC_141_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-3.mzML
150601_0_BloodProject01_RBC_141_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-4-10.0x.mzML
150601_0_BloodProject01_RBC_141_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-4.mzML
150601_0_BloodProject01_RBC_141_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-5-10.0x.mzML
150601_0_BloodProject01_RBC_141_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-5.mzML
150601_0_BloodProject01_RBC_141_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-6-10.0x.mzML
150601_0_BloodProject01_RBC_141_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_141_Broth-6.mzML
150601_0_BloodProject01_RBC_142_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-1-10.0x.mzML
150601_0_BloodProject01_RBC_142_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-1.mzML
150601_0_BloodProject01_RBC_142_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-2-10.0x.mzML
150601_0_BloodProject01_RBC_142_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-2.mzML
150601_0_BloodProject01_RBC_142_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-3-10.0x.mzML
150601_0_BloodProject01_RBC_142_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-3.mzML
150601_0_BloodProject01_RBC_142_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-4-10.0x.mzML
150601_0_BloodProject01_RBC_142_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-4.mzML
150601_0_BloodProject01_RBC_142_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-5-10.0x.mzML
150601_0_BloodProject01_RBC_142_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-5.mzML
150601_0_BloodProject01_RBC_142_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-6-10.0x.mzML
150601_0_BloodProject01_RBC_142_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_142_Broth-6.mzML
150601_0_BloodProject01_RBC_143_Broth-1-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-1-10.0x.mzML
150601_0_BloodProject01_RBC_143_Broth-1,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-1.mzML
150601_0_BloodProject01_RBC_143_Broth-2-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-2-10.0x.mzML
150601_0_BloodProject01_RBC_143_Broth-2,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-2.mzML
150601_0_BloodProject01_RBC_143_Broth-3-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-3-10.0x.mzML
150601_0_BloodProject01_RBC_143_Broth-3,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-3.mzML
150601_0_BloodProject01_RBC_143_Broth-4-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-4-10.0x.mzML
150601_0_BloodProject01_RBC_143_Broth-4,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-4.mzML
150601_0_BloodProject01_RBC_143_Broth-5-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-5-10.0x.mzML
150601_0_BloodProject01_RBC_143_Broth-5,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-5.mzML
150601_0_BloodProject01_RBC_143_Broth-6-10.0x,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-6-10.0x.mzML
150601_0_BloodProject01_RBC_143_Broth-6,/home/user/code/examples/LCMS_MRM,Unknown,,,,,,,,,,1,,BloodProject01,150601_0_BloodProject01_RBC_143_Broth-6.mzML
